"","Location2","Temperature","Incubator","Well","Hatching","last_check_hatch","L3_ocurrence","last_check_L3","Hatching_L3_BINO","Dead_before_L3","last_check_Mortality","abnormal_cells","Final_day","censored"
"310","Colorado","38",2,"d5",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"311","Colorado","38",2,"d7",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"312","Colorado","38",2,"d9",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"313","Colorado","38",2,"e10",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"314","Colorado","38",2,"e4",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"315","Colorado","38",2,"e6",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"316","Colorado","38",2,"e8",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"317","Colorado","38",2,"f3",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"318","Colorado","38",2,"f5",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"319","Colorado","38",2,"f7",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"320","Colorado","38",2,"f9",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"361","Colorado","5",1,"b3",122,118,NA,NA,NA,NA,NA,NA,249,"YES"
"362","Colorado","5",1,"b5",NA,NA,NA,NA,NA,NA,NA,NA,249,"YES"
"363","Colorado","5",1,"b7",81,79,138,134,"NO",NA,NA,"YES",249,"NO"
"364","Colorado","5",1,"b9",NA,NA,NA,NA,NA,NA,NA,NA,249,"YES"
"365","Colorado","5",1,"c10",59,57,NA,NA,NA,138,134,NA,249,"NO"
"366","Colorado","5",1,"c4",138,134,NA,NA,NA,NA,NA,NA,249,"YES"
"367","Colorado","5",1,"c6",122,118,138,134,"NO",NA,NA,"YES",249,"NO"
"368","Colorado","5",1,"c8",126,122,NA,NA,NA,249,138,NA,249,"NO"
"369","Colorado","5",1,"d3",122,118,249,138,"NO",NA,NA,"NO",249,"NO"
"370","Colorado","5",1,"d5",138,134,NA,NA,NA,NA,NA,NA,249,"YES"
"371","Colorado","5",1,"d7",126,122,249,138,"NO",NA,NA,"NO",249,"NO"
"372","Colorado","5",1,"d9",118,110,249,138,"NO",NA,NA,"NO",249,"NO"
"373","Colorado","5",1,"e10",NA,NA,NA,NA,NA,NA,NA,NA,249,"YES"
"374","Colorado","5",1,"e4",97,95,138,134,"NO",NA,NA,"NO",249,"NO"
"375","Colorado","5",1,"e6",110,105,NA,NA,NA,249,138,NA,249,"NO"
"376","Colorado","5",1,"e8",57,55,126,122,"NO",NA,NA,"NO",249,"NO"
"377","Colorado","5",1,"f3",NA,NA,NA,NA,NA,47,45,NA,249,"NO"
"378","Colorado","5",1,"f5",138,134,NA,NA,NA,249,138,NA,249,"NO"
"379","Colorado","5",1,"f7",130,126,NA,NA,NA,249,138,NA,249,"NO"
"380","Colorado","5",1,"f9",75,73,NA,NA,NA,138,134,NA,249,"NO"
"381","Colorado","5",2,"b3",NA,NA,NA,NA,NA,47,45,NA,249,"NO"
"382","Colorado","5",2,"b5",138,134,NA,NA,NA,249,138,NA,249,"NO"
"383","Colorado","5",2,"b7",138,134,NA,NA,NA,249,138,NA,249,"NO"
"384","Colorado","5",2,"b9",NA,NA,NA,NA,NA,47,45,NA,249,"NO"
"385","Colorado","5",2,"c10",126,122,249,138,"NO",NA,NA,"NO",249,"NO"
"386","Colorado","5",2,"c4",NA,NA,NA,NA,NA,NA,NA,NA,249,"YES"
"387","Colorado","5",2,"c6",100,97,249,138,"NO",NA,NA,"NO",249,"NO"
"388","Colorado","5",2,"c8",138,134,NA,NA,NA,NA,NA,NA,249,"YES"
"389","Colorado","5",2,"d3",NA,NA,249,138,"NO",NA,NA,"YES",249,"NO"
"390","Colorado","5",2,"d5",75,73,138,134,"NO",NA,NA,"NO",249,"NO"
"391","Colorado","5",2,"d7",126,122,NA,NA,NA,NA,NA,NA,249,"YES"
"392","Colorado","5",2,"d9",77,75,134,130,"NO",NA,NA,"NO",249,"NO"
"393","Colorado","5",2,"e10",NA,NA,NA,NA,NA,47,45,NA,249,"NO"
"394","Colorado","5",2,"e4",NA,NA,NA,NA,NA,77,75,NA,249,"NO"
"395","Colorado","5",2,"e6",95,91,NA,NA,NA,NA,NA,NA,249,"YES"
"396","Colorado","5",2,"e8",NA,NA,NA,NA,NA,NA,NA,NA,249,"YES"
"397","Colorado","5",2,"f3",NA,NA,NA,NA,NA,NA,NA,NA,249,"YES"
"398","Colorado","5",2,"f5",NA,NA,NA,NA,NA,47,45,NA,249,"NO"
"399","Colorado","5",2,"f7",NA,NA,NA,NA,NA,NA,NA,NA,249,"YES"
"400","Colorado","5",2,"f9",87,85,138,134,"NO",NA,NA,"YES",249,"NO"
"401","Colorado","7",1,"b3",NA,NA,NA,NA,NA,NA,NA,NA,218,"YES"
"402","Colorado","7",1,"b5",42,40,79,74,"NO",NA,NA,"NO",218,"NO"
"403","Colorado","7",1,"b7",42,40,71,69,"NO",NA,NA,"NO",218,"NO"
"404","Colorado","7",1,"b9",46,44,79,74,"NO",NA,NA,"NO",218,"NO"
"405","Colorado","7",1,"c10",48,46,79,74,"NO",NA,NA,"NO",218,"NO"
"406","Colorado","7",1,"c4",20,18,60,56,"NO",NA,NA,"NO",218,"NO"
"407","Colorado","7",1,"c6",NA,NA,NA,NA,NA,NA,NA,NA,218,"YES"
"408","Colorado","7",1,"c8",87,79,107,103,"NO",NA,NA,"NO",218,"NO"
"409","Colorado","7",1,"d3",69,66,95,91,"NO",NA,NA,"NO",218,"NO"
"410","Colorado","7",1,"d5",74,71,107,103,"NO",NA,NA,"NO",218,"NO"
"411","Colorado","7",1,"d7",NA,NA,NA,NA,NA,NA,NA,NA,218,"YES"
"412","Colorado","7",1,"d9",107,103,NA,NA,NA,NA,NA,NA,218,"YES"
"413","Colorado","7",1,"e10",52,50,79,74,"NO",NA,NA,"NO",218,"NO"
"414","Colorado","7",1,"e4",91,87,116,107,"NO",NA,NA,"NO",218,"NO"
"415","Colorado","7",1,"e6",64,60,91,87,"NO",NA,NA,"NO",218,"NO"
"416","Colorado","7",1,"e8",NA,NA,69,66,"YES",NA,NA,"NO",218,"NO"
"417","Colorado","7",1,"f3",NA,NA,NA,NA,NA,14,12,NA,218,"NO"
"418","Colorado","7",1,"f5",NA,NA,NA,NA,NA,NA,NA,NA,218,"YES"
"419","Colorado","7",1,"f7",60,56,95,91,"NO",NA,NA,"NO",218,"NO"
"420","Colorado","7",1,"f9",NA,NA,NA,NA,NA,28,26,NA,218,"NO"
"421","Colorado","7",2,"b3",71,69,95,91,"NO",NA,NA,"NO",218,"NO"
"422","Colorado","7",2,"b5",52,50,79,74,"NO",NA,NA,"NO",218,"NO"
"423","Colorado","7",2,"b7",NA,NA,NA,NA,NA,NA,NA,NA,218,"YES"
"424","Colorado","7",2,"b9",NA,NA,NA,NA,NA,28,26,NA,218,"NO"
"425","Colorado","7",2,"c10",60,56,99,95,"NO",NA,NA,"NO",218,"NO"
"426","Colorado","7",2,"c4",NA,NA,NA,NA,NA,NA,NA,NA,218,"YES"
"427","Colorado","7",2,"c6",103,99,122,107,"NO",NA,NA,"NO",218,"NO"
"428","Colorado","7",2,"c8",91,87,107,103,"NO",NA,NA,"NO",218,"NO"
"429","Colorado","7",2,"d3",66,64,99,95,"NO",NA,NA,"NO",218,"NO"
"430","Colorado","7",2,"d5",NA,NA,NA,NA,NA,NA,NA,NA,218,"YES"
"431","Colorado","7",2,"d7",66,64,95,91,"NO",NA,NA,"NO",218,"NO"
"432","Colorado","7",2,"d9",56,54,103,99,"NO",NA,NA,"NO",218,"NO"
"433","Colorado","7",2,"e10",20,18,NA,NA,NA,74,71,NA,218,"NO"
"434","Colorado","7",2,"e4",NA,NA,NA,NA,NA,NA,NA,NA,218,"YES"
"435","Colorado","7",2,"e6",26,24,60,56,"NO",NA,NA,"NO",218,"NO"
"436","Colorado","7",2,"e8",48,46,79,74,"NO",NA,NA,"NO",218,"NO"
"437","Colorado","7",2,"f3",NA,NA,NA,NA,NA,40,38,NA,218,"NO"
"438","Colorado","7",2,"f5",44,42,95,91,"NO",NA,NA,"YES",218,"NO"
"439","Colorado","7",2,"f7",95,91,NA,NA,NA,NA,NA,NA,218,"YES"
"440","Colorado","7",2,"f9",NA,NA,NA,NA,NA,NA,NA,NA,218,"YES"
"441","Dawson","10",1,"b10",11,10,28,26,"NO",NA,NA,"NO",135,"NO"
"442","Dawson","10",1,"b4",10,9,26,24,"NO",NA,NA,"NO",135,"NO"
"443","Dawson","10",1,"b6",9,8,NA,NA,NA,26,24,NA,135,"NO"
"444","Dawson","10",1,"b8",10,9,26,24,"NO",NA,NA,"NO",135,"NO"
"445","Dawson","10",1,"c3",NA,NA,NA,NA,NA,8,7,NA,135,"NO"
"446","Dawson","10",1,"c5",9,8,24,22,"NO",NA,NA,"NO",135,"NO"
"447","Dawson","10",1,"c7",10,9,26,24,"NO",NA,NA,"NO",135,"NO"
"448","Dawson","10",1,"c9",11,10,22,20,"NO",NA,NA,"NO",135,"NO"
"449","Dawson","10",1,"d10",11,10,22,20,"NO",NA,NA,"NO",135,"NO"
"450","Dawson","10",1,"d4",11,10,26,24,"NO",NA,NA,"NO",135,"NO"
"451","Dawson","10",1,"d6",10,9,28,26,"NO",NA,NA,"NO",135,"NO"
"452","Dawson","10",1,"d8",9,8,28,26,"NO",NA,NA,"NO",135,"NO"
"453","Dawson","10",1,"e3",10,9,28,26,"NO",NA,NA,"NO",135,"NO"
"454","Dawson","10",1,"e5",11,10,26,24,"NO",NA,NA,"NO",135,"NO"
"455","Dawson","10",1,"e7",11,10,22,20,"NO",NA,NA,"NO",135,"NO"
"456","Dawson","10",1,"e9",11,10,24,22,"NO",NA,NA,"NO",135,"NO"
"457","Dawson","10",1,"f10",11,10,22,20,"NO",NA,NA,"NO",135,"NO"
"458","Dawson","10",1,"f4",11,10,26,24,"NO",NA,NA,"NO",135,"NO"
"459","Dawson","10",1,"f6",12,11,28,26,"NO",NA,NA,"NO",135,"NO"
"460","Dawson","10",1,"f8",NA,NA,NA,NA,NA,8,7,NA,135,"NO"
"461","Dawson","10",2,"b10",11,10,28,26,"NO",NA,NA,"NO",135,"NO"
"462","Dawson","10",2,"b4",NA,NA,NA,NA,NA,8,7,NA,135,"NO"
"463","Dawson","10",2,"b6",11,10,26,24,"NO",NA,NA,"NO",135,"NO"
"464","Dawson","10",2,"b8",11,10,28,26,"NO",NA,NA,"NO",135,"NO"
"465","Dawson","10",2,"c3",11,10,26,24,"NO",NA,NA,"NO",135,"NO"
"466","Dawson","10",2,"c5",10,9,28,26,"NO",NA,NA,"NO",135,"NO"
"467","Dawson","10",2,"c7",11,10,30,28,"NO",NA,NA,"NO",135,"NO"
"468","Dawson","10",2,"c9",10,9,26,24,"NO",NA,NA,"NO",135,"NO"
"469","Dawson","10",2,"d10",10,9,26,24,"NO",NA,NA,"NO",135,"NO"
"470","Dawson","10",2,"d4",14,13,28,26,"NO",NA,NA,"YES",135,"NO"
"471","Dawson","10",2,"d6",10,9,28,26,"NO",NA,NA,"NO",135,"NO"
"472","Dawson","10",2,"d8",11,10,26,24,"NO",NA,NA,"NO",135,"NO"
"473","Dawson","10",2,"e3",9,8,26,24,"NO",NA,NA,"NO",135,"NO"
"474","Dawson","10",2,"e5",11,10,26,24,"NO",NA,NA,"NO",135,"NO"
"475","Dawson","10",2,"e7",10,9,26,24,"NO",NA,NA,"NO",135,"NO"
"476","Dawson","10",2,"e9",14,13,24,22,"NO",NA,NA,"NO",135,"NO"
"477","Dawson","10",2,"f10",11,10,22,20,"NO",NA,NA,"NO",135,"NO"
"478","Dawson","10",2,"f4",12,11,28,26,"NO",NA,NA,"NO",135,"NO"
"479","Dawson","10",2,"f6",11,10,22,20,"NO",NA,NA,"NO",135,"NO"
"480","Dawson","10",2,"f8",9,8,22,20,"NO",NA,NA,"NO",135,"NO"
"481","Dawson","15",1,"b10",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"482","Dawson","15",1,"b4",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"483","Dawson","15",1,"b6",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"484","Dawson","15",1,"b8",6,5,14,13,"NO",NA,NA,"NO",135,"NO"
"485","Dawson","15",1,"c3",5,4,12,11,"NO",NA,NA,"NO",135,"NO"
"486","Dawson","15",1,"c5",6,5,16,14,"NO",NA,NA,"NO",135,"NO"
"487","Dawson","15",1,"c7",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"488","Dawson","15",1,"c9",5,4,13,12,"NO",NA,NA,"NO",135,"NO"
"489","Dawson","15",1,"d10",7,6,16,14,"NO",NA,NA,"NO",135,"NO"
"490","Dawson","15",1,"d4",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"491","Dawson","15",1,"d6",6,5,14,13,"NO",NA,NA,"NO",135,"NO"
"492","Dawson","15",1,"d8",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"493","Dawson","15",1,"e3",6,5,16,14,"NO",NA,NA,"NO",135,"NO"
"494","Dawson","15",1,"e5",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"495","Dawson","15",1,"e7",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"496","Dawson","15",1,"e9",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"497","Dawson","15",1,"f10",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"498","Dawson","15",1,"f4",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"499","Dawson","15",1,"f6",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"500","Dawson","15",1,"f8",5,4,13,12,"NO",NA,NA,"NO",135,"NO"
"501","Dawson","15",2,"b10",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"502","Dawson","15",2,"b4",6,5,14,13,"NO",NA,NA,"NO",135,"NO"
"503","Dawson","15",2,"b6",5,4,12,11,"NO",NA,NA,"NO",135,"NO"
"504","Dawson","15",2,"b8",6,5,14,13,"NO",NA,NA,"NO",135,"NO"
"505","Dawson","15",2,"c3",6,5,16,14,"NO",NA,NA,"NO",135,"NO"
"506","Dawson","15",2,"c5",5,4,13,12,"NO",NA,NA,"NO",135,"NO"
"507","Dawson","15",2,"c7",6,5,12,11,"NO",NA,NA,"NO",135,"NO"
"508","Dawson","15",2,"c9",5,4,12,11,"NO",NA,NA,"NO",135,"NO"
"509","Dawson","15",2,"d10",6,5,16,14,"NO",NA,NA,"NO",135,"NO"
"510","Dawson","15",2,"d4",5,4,12,11,"NO",NA,NA,"NO",135,"NO"
"511","Dawson","15",2,"d6",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"512","Dawson","15",2,"d8",5,4,13,12,"NO",NA,NA,"NO",135,"NO"
"513","Dawson","15",2,"e3",5,4,12,11,"NO",NA,NA,"NO",135,"NO"
"514","Dawson","15",2,"e5",7,6,16,14,"NO",NA,NA,"NO",135,"NO"
"515","Dawson","15",2,"e7",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"516","Dawson","15",2,"e9",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"517","Dawson","15",2,"f10",6,5,16,14,"NO",NA,NA,"NO",135,"NO"
"518","Dawson","15",2,"f4",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"519","Dawson","15",2,"f6",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"520","Dawson","15",2,"f8",5,4,14,13,"NO",NA,NA,"NO",135,"NO"
"521","Dawson","20",1,"b10",4,3,13,12,"NO",NA,NA,"NO",134,"NO"
"522","Dawson","20",1,"b4",4,3,11,10,"NO",NA,NA,"NO",134,"NO"
"523","Dawson","20",1,"b6",5,4,9,8,"NO",NA,NA,"NO",134,"NO"
"524","Dawson","20",1,"b8",4,3,11,10,"NO",NA,NA,"NO",134,"NO"
"525","Dawson","20",1,"c3",5,4,11,10,"NO",NA,NA,"NO",134,"NO"
"526","Dawson","20",1,"c5",3,2,9,8,"NO",NA,NA,"NO",134,"NO"
"527","Dawson","20",1,"c7",5,4,10,9,"NO",NA,NA,"NO",134,"NO"
"528","Dawson","20",1,"c9",4,3,10,9,"NO",NA,NA,"NO",134,"NO"
"529","Dawson","20",1,"d10",5,4,8,7,"NO",NA,NA,"NO",134,"NO"
"530","Dawson","20",1,"d4",4,3,11,10,"NO",NA,NA,"NO",134,"NO"
"531","Dawson","20",1,"d6",4,3,10,9,"NO",NA,NA,"NO",134,"NO"
"532","Dawson","20",1,"d8",4,3,9,8,"NO",NA,NA,"NO",134,"NO"
"533","Dawson","20",1,"e3",5,4,10,9,"NO",NA,NA,"NO",134,"NO"
"534","Dawson","20",1,"e5",4,3,9,8,"NO",NA,NA,"NO",134,"NO"
"535","Dawson","20",1,"e7",4,3,12,11,"NO",NA,NA,"NO",134,"NO"
"536","Dawson","20",1,"e9",5,4,11,10,"NO",NA,NA,"NO",134,"NO"
"537","Dawson","20",1,"f10",4,3,9,8,"NO",NA,NA,"NO",134,"NO"
"538","Dawson","20",1,"f4",4,3,10,9,"NO",NA,NA,"NO",134,"NO"
"539","Dawson","20",1,"f6",5,4,8,7,"NO",NA,NA,"NO",134,"NO"
"540","Dawson","20",1,"f8",5,4,10,9,"NO",NA,NA,"NO",134,"NO"
"541","Dawson","20",2,"b10",4,3,8,7,"NO",NA,NA,"NO",134,"NO"
"542","Dawson","20",2,"b4",4,3,11,10,"NO",NA,NA,"NO",134,"NO"
"543","Dawson","20",2,"b6",6,5,11,10,"NO",NA,NA,"NO",134,"NO"
"544","Dawson","20",2,"b8",4,3,8,7,"NO",NA,NA,"NO",134,"NO"
"545","Dawson","20",2,"c3",4,3,9,8,"NO",NA,NA,"NO",134,"NO"
"546","Dawson","20",2,"c5",NA,NA,NA,NA,NA,3,2,NA,134,"NO"
"547","Dawson","20",2,"c7",4,3,11,10,"NO",NA,NA,"NO",134,"NO"
"548","Dawson","20",2,"c9",5,4,11,10,"NO",NA,NA,"NO",134,"NO"
"549","Dawson","20",2,"d10",4,3,9,8,"NO",NA,NA,"NO",134,"NO"
"550","Dawson","20",2,"d4",4,3,8,7,"NO",NA,NA,"NO",134,"NO"
"551","Dawson","20",2,"d6",5,4,11,10,"NO",NA,NA,"NO",134,"NO"
"552","Dawson","20",2,"d8",4,3,9,8,"NO",NA,NA,"NO",134,"NO"
"553","Dawson","20",2,"e3",5,4,10,9,"NO",NA,NA,"NO",134,"NO"
"554","Dawson","20",2,"e5",4,3,10,9,"NO",NA,NA,"NO",134,"NO"
"555","Dawson","20",2,"e7",4,3,12,11,"NO",NA,NA,"NO",134,"NO"
"556","Dawson","20",2,"e9",4,3,12,11,"NO",NA,NA,"NO",134,"NO"
"557","Dawson","20",2,"f10",5,4,9,8,"NO",NA,NA,"NO",134,"NO"
"558","Dawson","20",2,"f4",5,4,10,9,"NO",NA,NA,"NO",134,"NO"
"559","Dawson","20",2,"f6",4,3,12,11,"NO",NA,NA,"NO",134,"NO"
"560","Dawson","20",2,"f8",5,4,13,12,"NO",NA,NA,"NO",134,"NO"
"561","Dawson","25",1,"b10",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"562","Dawson","25",1,"b4",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"563","Dawson","25",1,"b6",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"564","Dawson","25",1,"b8",3,2,11,10,"NO",NA,NA,"NO",135,"NO"
"565","Dawson","25",1,"c3",2,1,7,6,"NO",NA,NA,"NO",135,"NO"
"566","Dawson","25",1,"c5",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"567","Dawson","25",1,"c7",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"568","Dawson","25",1,"c9",3,2,10,9,"NO",NA,NA,"NO",135,"NO"
"569","Dawson","25",1,"d10",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"570","Dawson","25",1,"d4",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"571","Dawson","25",1,"d6",3,2,9,8,"NO",NA,NA,"NO",135,"NO"
"572","Dawson","25",1,"d8",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"573","Dawson","25",1,"e3",3,2,9,8,"NO",NA,NA,"NO",135,"NO"
"574","Dawson","25",1,"e5",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"575","Dawson","25",1,"e7",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"576","Dawson","25",1,"e9",3,2,9,8,"NO",NA,NA,"NO",135,"NO"
"577","Dawson","25",1,"f10",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"578","Dawson","25",1,"f4",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"579","Dawson","25",1,"f6",3,2,6,5,"NO",NA,NA,"NO",135,"NO"
"580","Dawson","25",1,"f8",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"581","Dawson","25",2,"b10",2,1,10,9,"NO",NA,NA,"NO",135,"NO"
"582","Dawson","25",2,"b4",2,1,7,6,"NO",NA,NA,"NO",135,"NO"
"583","Dawson","25",2,"b6",3,2,6,5,"NO",NA,NA,"NO",135,"NO"
"584","Dawson","25",2,"b8",3,2,10,9,"NO",NA,NA,"NO",135,"NO"
"585","Dawson","25",2,"c3",3,2,9,8,"NO",NA,NA,"NO",135,"NO"
"586","Dawson","25",2,"c5",3,2,6,5,"NO",NA,NA,"NO",135,"NO"
"587","Dawson","25",2,"c7",3,2,9,8,"NO",NA,NA,"NO",135,"NO"
"588","Dawson","25",2,"c9",2,1,8,7,"NO",NA,NA,"NO",135,"NO"
"589","Dawson","25",2,"d10",2,1,9,8,"NO",NA,NA,"NO",135,"NO"
"590","Dawson","25",2,"d4",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"591","Dawson","25",2,"d6",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"592","Dawson","25",2,"d8",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"593","Dawson","25",2,"e3",2,1,6,5,"NO",NA,NA,"NO",135,"NO"
"594","Dawson","25",2,"e5",5,4,11,10,"NO",NA,NA,"NO",135,"NO"
"595","Dawson","25",2,"e7",3,2,9,8,"NO",NA,NA,"NO",135,"NO"
"596","Dawson","25",2,"e9",2,1,7,6,"NO",NA,NA,"NO",135,"NO"
"597","Dawson","25",2,"f10",NA,NA,NA,NA,NA,2,1,NA,135,"NO"
"598","Dawson","25",2,"f4",3,2,6,5,"NO",NA,NA,"NO",135,"NO"
"599","Dawson","25",2,"f6",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"600","Dawson","25",2,"f8",2,1,9,8,"NO",NA,NA,"NO",135,"NO"
"601","Dawson","30",1,"b10",2,1,6,5,"NO",NA,NA,"NO",135,"NO"
"602","Dawson","30",1,"b4",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"603","Dawson","30",1,"b6",4,3,9,8,"NO",NA,NA,"NO",135,"NO"
"604","Dawson","30",1,"b8",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"605","Dawson","30",1,"c3",2,1,7,6,"NO",NA,NA,"NO",135,"NO"
"606","Dawson","30",1,"c5",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"607","Dawson","30",1,"c7",2,1,5,4,"NO",NA,NA,"NO",135,"NO"
"608","Dawson","30",1,"c9",3,2,10,9,"NO",NA,NA,"NO",135,"NO"
"609","Dawson","30",1,"d10",2,1,7,6,"NO",NA,NA,"NO",135,"NO"
"610","Dawson","30",1,"d4",2,1,8,7,"NO",NA,NA,"NO",135,"NO"
"611","Dawson","30",1,"d6",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"612","Dawson","30",1,"d8",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"613","Dawson","30",1,"e3",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"614","Dawson","30",1,"e5",2,1,7,6,"NO",NA,NA,"NO",135,"NO"
"615","Dawson","30",1,"e7",3,2,6,5,"NO",NA,NA,"NO",135,"NO"
"616","Dawson","30",1,"e9",4,3,11,10,"NO",NA,NA,"NO",135,"NO"
"617","Dawson","30",1,"f10",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"618","Dawson","30",1,"f4",4,3,6,5,"NO",NA,NA,"NO",135,"NO"
"619","Dawson","30",1,"f6",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"620","Dawson","30",1,"f8",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"621","Dawson","30",2,"b10",2,1,6,5,"NO",NA,NA,"NO",135,"NO"
"622","Dawson","30",2,"b4",2,1,7,6,"NO",NA,NA,"NO",135,"NO"
"623","Dawson","30",2,"b6",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"624","Dawson","30",2,"b8",2,1,6,5,"NO",NA,NA,"NO",135,"NO"
"625","Dawson","30",2,"c3",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"626","Dawson","30",2,"c5",2,1,7,6,"NO",NA,NA,"YES",135,"NO"
"627","Dawson","30",2,"c7",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"628","Dawson","30",2,"c9",2,1,8,7,"NO",NA,NA,"NO",135,"NO"
"629","Dawson","30",2,"d10",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"630","Dawson","30",2,"d4",NA,NA,NA,NA,NA,2,1,NA,135,"NO"
"631","Dawson","30",2,"d6",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"632","Dawson","30",2,"d8",4,3,7,6,"NO",NA,NA,"NO",135,"NO"
"633","Dawson","30",2,"e3",2,1,6,5,"NO",NA,NA,"NO",135,"NO"
"634","Dawson","30",2,"e5",NA,NA,NA,NA,NA,12,11,NA,135,"NO"
"635","Dawson","30",2,"e7",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"636","Dawson","30",2,"e9",4,3,9,8,"NO",NA,NA,"NO",135,"NO"
"637","Dawson","30",2,"f10",4,3,6,5,"NO",NA,NA,"NO",135,"NO"
"638","Dawson","30",2,"f4",NA,NA,9,8,"YES",NA,NA,"NO",135,"NO"
"639","Dawson","30",2,"f6",3,2,6,5,"NO",NA,NA,"NO",135,"NO"
"640","Dawson","30",2,"f8",2,1,9,8,"NO",NA,NA,"NO",135,"NO"
"641","Dawson","33",1,"b10",4,3,7,6,"NO",NA,NA,"NO",135,"NO"
"642","Dawson","33",1,"b4",3,2,8,7,"NO",NA,NA,"YES",135,"NO"
"643","Dawson","33",1,"b6",2,1,7,6,"NO",NA,NA,"NO",135,"NO"
"644","Dawson","33",1,"b8",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"645","Dawson","33",1,"c3",NA,NA,16,14,"YES",NA,NA,"NO",135,"NO"
"646","Dawson","33",1,"c5",3,2,6,5,"NO",NA,NA,"NO",135,"NO"
"647","Dawson","33",1,"c7",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"648","Dawson","33",1,"c9",NA,NA,12,11,"YES",NA,NA,"YES",135,"NO"
"649","Dawson","33",1,"d10",3,2,7,6,"NO",NA,NA,"YES",135,"NO"
"650","Dawson","33",1,"d4",3,2,6,5,"NO",NA,NA,"YES",135,"NO"
"651","Dawson","33",1,"d6",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"652","Dawson","33",1,"d8",NA,NA,NA,NA,NA,9,8,NA,135,"NO"
"653","Dawson","33",1,"e3",NA,NA,9,8,"YES",NA,NA,"NO",135,"NO"
"654","Dawson","33",1,"e5",NA,NA,NA,NA,NA,6,5,NA,135,"NO"
"655","Dawson","33",1,"e7",NA,NA,NA,NA,NA,6,5,NA,135,"NO"
"656","Dawson","33",1,"e9",4,3,7,6,"NO",NA,NA,"YES",135,"NO"
"657","Dawson","33",1,"f10",3,2,6,5,"NO",NA,NA,"NO",135,"NO"
